"id","fdc_id","nutrient_id","amount","data_points","derivation_id","min","max","median","footnote","min_year_acquired"
"2202538","320045","1404","0.007","1","1","","","","",""
"2202550","320045","2006","0.0","1","1","","","","",""
"2202568","320045","2005","0.0","1","1","","","","",""
"2202548","320045","1271","0.003","1","1","","","","",""
"2202555","320045","1334","0.0","1","1","","","","",""
"2202566","320045","2004","0.0","1","1","","","","",""
"2202557","320045","1411","0.001","1","1","","","","",""
"2202537","320045","1321","0.001","1","1","","","","",""
"2202529","320045","1300","0.01","1","1","","","","",""
"2202552","320045","2015","0.0","1","1","","","","",""
"2202541","320045","1267","0.002","1","1","","","","",""
"2202526","320045","1265","0.527","1","1","","","","",""
"2202540","320045","1276","0.0","1","1","","","","",""
"2202518","320045","1335","0.0","1","1","","","","",""
"2202556","320045","2021","0.0","1","1","","","","",""
"2202572","320045","1257","0.07","1","1","","","","",""
"2202560","320045","2007","0.0","1","1","","","","",""
"2202525","320045","1333","0.0","1","1","","","","",""
"2202517","320045","1262","0.049","1","1","","","","",""
"2202554","320045","1305","0.0","1","1","","","","",""
"2202519","320045","1263","0.058","1","1","","","","",""
"2202562","320045","1312","0.0","1","1","","","","",""
"2202544","320045","1313","0.0","1","1","","","","",""
"2202561","320045","1301","0.0","1","1","","","","",""
"2202539","320045","2019","0.0","1","1","","","","",""
"2202559","320045","1272","0.0","1","1","","","","",""
"2202523","320045","1281","0.003","1","1","","","","",""
"2202524","320045","1299","0.02","1","1","","","","",""
"2202528","320045","1303","0.005","1","1","","","","",""
"2202549","320045","1278","0.001","1","1","","","","",""
"2202569","320045","1292","0.39","1","1","","","","",""
"2202567","320045","1261","0.02","1","1","","","","",""
"2202533","320045","1304","0.057","1","1","","","","",""
"2202547","320045","1406","0.002","1","1","","","","",""
"2202542","320045","2012","0.002","1","1","","","","",""
"2202531","320045","1266","0.181","1","1","","","","",""
"2202570","320045","1293","0.05","1","1","","","","",""
"2202530","320045","1323","0.003","1","1","","","","",""
"2202543","320045","2013","0.0","1","1","","","","",""
"2202551","320045","1273","0.001","1","1","","","","",""
"2202527","320045","1314","0.03","1","1","","","","",""
"2202521","320045","1264","0.188","1","1","","","","",""
"2202520","320045","2008","0.001","1","1","","","","",""
"2202558","320045","1280","0.001","1","1","","","","",""
"2202522","320045","2009","0.016","1","1","","","","",""
"2202565","320045","1260","0.03","1","1","","","","",""
"2202563","320045","1259","0.039","1","1","","","","",""
"2202546","320045","1414","0.0","1","1","","","","",""
"2202536","320045","1306","0.005","1","1","","","","",""
"2202553","320045","2014","0.0","1","1","","","","",""
"2202534","320045","1311","0.006","1","1","","","","",""
"2202535","320045","1316","0.038","1","1","","","","",""
"2202564","320045","2003","0.0","1","1","","","","",""
"2202571","320045","1258","1.13","1","1","","","","",""
"2202587","320046","1227","0.19","1","1","","","","",""
"2202591","320046","1219","0.19","1","1","","","","",""
"2202582","320046","1213","0.32","1","1","","","","",""
"2202574","320046","1220","0.12","1","1","","","","",""
"2202577","320046","1224","0.76","1","1","","","","",""
"2202573","320046","1222","0.11","1","1","","","","",""
"2202576","320046","1232","0.03","1","1","","","","",""
"2202579","320046","1221","0.09","1","1","","","","",""
"2202580","320046","1228","0.0","1","1","","","","",""
"2202585","320046","1217","0.15","1","1","","","","",""
"2202575","320046","1223","0.27","1","1","","","","",""
"2202581","320046","1212","0.16","1","1","","","","",""
"2202586","320046","1226","0.31","1","1","","","","",""
"2202589","320046","1210","0.05","1","1","","","","",""
"2202588","320046","1211","0.15","1","1","","","","",""
"2202578","320046","1225","0.07","1","1","","","","",""
"2202584","320046","1215","0.08","1","1","","","","",""
"2202590","320046","1218","0.15","1","1","","","","",""
"2202583","320046","1214","0.31","1","1","","","","",""
"2202594","320047","1051","88.9","1","1","","","","",""
"2202593","320047","1004","1.92","1","1","","","","",""
"2202592","320047","1007","0.69","1","1","","","","",""
"2202595","320047","1002","0.51","1","1","","","","",""
"2202598","320048","1112","1.0","1","1","","","","",""
"2202597","320048","1111","0.0","1","1","","","","",""
"2202596","320048","1113","0.0","1","1","","","","",""
"2202599","320049","1103","4.6","1","1","","","","",""
"2202603","320050","1090","12.2","1","1","","","","",""
"2202605","320050","1091","107.0","1","1","","","","",""
"2202606","320050","1092","169.0","1","1","","","","",""
"2202604","320050","1101","0.003","1","1","","","","",""
"2202602","320050","1089","0.0","1","1","","","","",""
"2202607","320050","1093","42.0","1","1","","","","",""
"2202601","320050","1098","0.0","1","1","","","","",""
"2202600","320050","1087","134.0","1","1","","","","",""
"2202608","320050","1095","0.48","1","1","","","","",""
"2202609","320051","1177","0.0","1","1","","","","",""
"2202610","320052","1167","0.12","1","1","","","","",""
"2202611","320053","1103","4.6","1","1","","","","",""
"2202612","320054","1253","8.0","1","1","","","","",""
"2202615","320055","1011","0.0","1","1","","","","",""
"2202616","320055","1013","5.03","1","1","","","","",""
"2202617","320055","1014","0.0","1","1","","","","",""
"2202614","320055","1075","0.0","1","1","","","","",""
"2202613","320055","1012","0.0","1","1","","","","",""
"2202618","320055","1010","0.0","1","1","","","","",""
"2202619","320056","1165","0.057","1","1","","","","",""
"2202620","320057","1178","0.53","1","1","","","","",""
"2202621","320058","1166","0.13","1","1","","","","",""
"2202622","320059","1175","0.064","1","1","","","","",""
"2202623","320060","1105","58.0","1","1","","","","",""
"2202624","320061","1100","61.5","1","1","","","","",""
"2202635","320064","1314","0.023","1","1","","","","",""
"2202660","320064","2015","0.0","1","1","","","","",""
"2202680","320064","1257","0.06","1","1","","","","",""
"2202637","320064","1300","0.013","1","1","","","","",""
"2202662","320064","1305","0.0","1","1","","","","",""
"2202634","320064","1265","0.524","1","1","","","","",""
"2202626","320064","1335","0.0","1","1","","","","",""
"2202652","320064","1313","0.0","1","1","","","","",""
"2202639","320064","1266","0.173","1","1","","","","",""
"2202669","320064","1301","0.0","1","1","","","","",""
"2202646","320064","1404","0.007","1","1","","","","",""
"2202664","320064","2021","0.0","1","1","","","","",""
"2202641","320064","1304","0.046","1","1","","","","",""
"2202665","320064","1411","0.0","1","1","","","","",""
"2202655","320064","1406","0.002","1","1","","","","",""
"2202667","320064","1272","0.0","1","1","","","","",""
"2202675","320064","1261","0.021","1","1","","","","",""
"2202670","320064","1312","0.0","1","1","","","","",""
"2202630","320064","2009","0.015","1","1","","","","",""
"2202642","320064","1311","0.008","1","1","","","","",""
"2202625","320064","1262","0.054","1","1","","","","",""
"2202661","320064","2014","0.0","1","1","","","","",""
"2202648","320064","1276","0.0","1","1","","","","",""
"2202651","320064","2013","0.0","1","1","","","","",""
"2202674","320064","2004","0.0","1","1","","","","",""
"2202629","320064","1264","0.181","1","1","","","","",""
"2202645","320064","1321","0.001","1","1","","","","",""
"2202676","320064","2005","0.0","1","1","","","","",""
"2202650","320064","2012","0.003","1","1","","","","",""
"2202672","320064","2003","0.0","1","1","","","","",""
"2202654","320064","1414","0.0","1","1","","","","",""
"2202633","320064","1333","0.0","1","1","","","","",""
"2202663","320064","1334","0.0","1","1","","","","",""
"2202631","320064","1281","0.003","1","1","","","","",""
"2202666","320064","1280","0.001","1","1","","","","",""
"2202679","320064","1258","1.12","1","1","","","","",""
"2202657","320064","1278","0.0","1","1","","","","",""
"2202668","320064","2007","0.0","1","1","","","","",""
"2202656","320064","1271","0.003","1","1","","","","",""
"2202632","320064","1299","0.021","1","1","","","","",""
"2202636","320064","1303","0.005","1","1","","","","",""
"2202673","320064","1260","0.032","1","1","","","","",""
"2202677","320064","1292","0.41","1","1","","","","",""
"2202658","320064","2006","0.0","1","1","","","","",""
"2202653","320064","1405","0.0","1","1","","","","",""
"2202628","320064","2008","0.0","1","1","","","","",""
"2202644","320064","1306","0.01","1","1","","","","",""
"2202638","320064","1323","0.003","1","1","","","","",""
"2202671","320064","1259","0.042","1","1","","","","",""
"2202640","320064","1315","0.368","1","1","","","","",""
"2202647","320064","2019","0.0","1","1","","","","",""
"2202627","320064","1263","0.057","1","1","","","","",""
"2202643","320064","1316","0.0","1","1","","","","",""
"2202659","320064","1273","0.002","1","1","","","","",""
"2202678","320064","1293","0.01","1","1","","","","",""
"2202649","320064","1267","0.002","1","1","","","","",""
"2202698","320065","1218","0.15","1","1","","","","",""
"2202684","320065","1232","0.03","1","1","","","","",""
"2202695","320065","1227","0.18","1","1","","","","",""
"2202692","320065","1215","0.09","1","1","","","","",""
"2202699","320065","1219","0.19","1","1","","","","",""
"2202685","320065","1224","0.74","1","1","","","","",""
"2202696","320065","1211","0.15","1","1","","","","",""
"2202694","320065","1226","0.26","1","1","","","","",""
"2202687","320065","1221","0.09","1","1","","","","",""
"2202682","320065","1220","0.12","1","1","","","","",""
"2202690","320065","1213","0.32","1","1","","","","",""
"2202683","320065","1223","0.26","1","1","","","","",""
"2202688","320065","1228","0.0","1","1","","","","",""
"2202693","320065","1217","0.16","1","1","","","","",""
"2202691","320065","1214","0.29","1","1","","","","",""
"2202686","320065","1225","0.07","1","1","","","","",""
"2202697","320065","1210","0.04","1","1","","","","",""
"2202689","320065","1212","0.16","1","1","","","","",""
"2202681","320065","1222","0.11","1","1","","","","",""
"2202703","320066","1002","0.51","1","1","","","","",""
"2202700","320066","1007","0.63","1","1","","","","",""
"2202701","320066","1004","1.91","1","1","","","","",""
"2202702","320066","1051","89.8","1","1","","","","",""
"2202704","320067","1113","0.0","1","1","","","","",""
"2202705","320067","1111","0.0","1","1","","","","",""
"2202706","320067","1112","1.1","1","1","","","","",""
"2202707","320068","1103","3.2","1","1","","","","",""
"2202719","320069","1119","0.0","1","1","","","","",""
"2202708","320069","1108","0.0","1","1","","","","",""
"2202717","320069","2028","2.0","1","1","","","","",""
"2202718","320069","2029","0.0","1","1","","","","",""
"2202710","320069","1120","0.0","1","1","","","","",""
"2202714","320069","1121","0.0","1","1","","","","",""
"2202711","320069","1159","1.0","1","1","","","","",""
"2202713","320069","1160","0.0","1","1","","","","",""
"2202709","320069","2032","0.0","1","1","","","","",""
"2202715","320069","1107","3.0","1","1","","","","",""
"2202716","320069","1122","0.0","1","1","","","","",""
"2202712","320069","1161","0.0","1","1","","","","",""
"2202723","320070","1129","0.0","1","1","","","","",""
"2202724","320070","1127","0.0","1","1","","","","",""
"2202727","320070","1130","0.0","1","1","","","","",""
"2202726","320070","1126","0.0","1","1","","","","",""
"2202722","320070","1125","0.0","1","1","","","","",""
"2202721","320070","1128","0.0","1","1","","","","",""
"2202725","320070","1131","0.0","1","1","","","","",""
"2202720","320070","1109","0.03","1","1","","","","",""
"2202733","320071","1199","1.3","1","1","","","","",""
"2202732","320071","1195","1.2","1","1","","","","",""
"2202730","320071","1197","10.1","1","1","","","","",""
"2202734","320071","1180","17.4","1","1","","","","",""
"2202728","320071","1198","0.7","1","1","","","","",""
"2202731","320071","1196","2.0","1","1","","","","",""
"2202729","320071","1194","2.8","1","1","","","","",""
"2202737","320072","1089","0.0","1","1","","","","",""
"2202740","320072","1091","101.0","1","1","","","","",""
"2202738","320072","1090","12.0","1","1","","","","",""
"2202735","320072","1087","124.0","1","1","","","","",""
"2202736","320072","1098","0.0","1","1","","","","",""
"2202739","320072","1101","0.0","1","1","","","","",""
"2202743","320072","1095","0.43","1","1","","","","",""
"2202741","320072","1092","152.0","1","1","","","","",""
"2202742","320072","1093","36.0","1","1","","","","",""
"2202744","320073","1177","0.0","1","1","","","","",""
"2202745","320074","1167","0.1","1","1","","","","",""
"2202746","320075","1103","3.2","1","1","","","","",""
"2202747","320076","1253","8.0","1","1","","","","",""
"2202750","320077","1011","0.0","1","1","","","","",""
"2202753","320077","1010","0.0","1","1","","","","",""
"2202748","320077","1012","0.0","1","1","","","","",""
"2202749","320077","1075","0.0","1","1","","","","",""
"2202751","320077","1013","4.81","1","1","","","","",""
"2202752","320077","1014","0.0","1","1","","","","",""
"2202754","320078","1170","0.314","1","1","","","","",""
"2202755","320079","1165","0.053","1","1","","","","",""
"2202756","320080","1178","0.57","1","1","","","","",""
"2202757","320081","1166","0.172","1","1","","","","",""
"2202758","320082","1175","0.057","1","1","","","","",""
"2202759","320083","1105","74.0","1","1","","","","",""
"2202760","320084","1100","38.6","1","1","","","","",""
"2202810","320087","2004","0.0","1","1","","","","",""
"2202790","320087","1414","0.0","1","1","","","","",""
"2202807","320087","1259","0.044","1","1","","","","",""
"2202779","320087","1316","0.054","1","1","","","","",""
"2202814","320087","1293","0.07","1","1","","","","",""
"2202795","320087","1273","0.002","1","1","","","","",""
